date,permno,ticker
2016/7/29,90071,NRG
2016/7/29,90880,AMP
2016/7/29,76841,BIIB
2016/7/29,15720,EIX
2016/7/29,43449,MCD
2016/7/29,75510,ADBE
2016/7/29,77730,TSN
2016/7/29,89014,COL
2016/7/29,11955,WM
2016/7/29,13407,FB
2016/7/29,59010,GPS
2016/7/29,75224,HAR
2016/7/29,91152,TDG
2016/7/29,77129,KIM
2016/7/29,59459,TRV
2016/7/29,68591,STJ
2016/7/29,76076,CSCO
2016/7/29,35044,RF
2016/7/29,21020,AAL
2016/7/29,81481,DLTR
2016/7/29,39917,WY
2016/7/29,48486,LRCX
2016/7/29,14008,AMGN
2016/7/29,42877,JBHT
2016/7/29,89003,FIS
2016/7/29,89006,MDLZ
2016/7/29,70033,HOG
2016/7/29,25582,HRS
2016/7/29,76614,REGN
2016/7/29,24985,AEE
2016/7/29,90215,CRM
2016/7/29,88668,MON
2016/7/29,88661,COH
2016/7/29,38093,AJG
2016/7/29,92602,PM
2016/7/29,86158,CTSH
2016/7/29,86021,LLL
2016/7/29,25953,DOV
2016/7/29,17750,KMB
2016/7/29,42200,PKI
2016/7/29,76282,AN
2016/7/29,20482,ABT
2016/7/29,49154,TGT
2016/7/29,13586,PNR
2016/7/29,40539,TJX
2016/7/29,91416,HBI
2016/7/29,49656,BK
2016/7/29,82686,CTXS
2016/7/29,61621,PAYX
2016/7/29,81655,DRI
2016/7/29,19166,FMC
2016/7/29,89004,FTI
2016/7/29,89626,CME
2016/7/29,27959,DUK
2016/7/29,75100,TIF
2016/7/29,46877,BCR
2016/7/29,38762,NI
2016/7/29,85072,RL
2016/7/29,12981,FBHS
2016/7/29,22293,GLW
2016/7/29,77496,MHK
2016/7/29,52978,HAS
2016/7/29,79129,GGP
2016/7/29,87184,RHT
2016/7/29,77274,GILD
2016/7/29,43553,VFC
2016/7/29,90441,FOXA
2016/7/29,64390,PGR
2016/7/29,17478,SPGI
2016/7/29,14277,SLB
2016/7/29,21186,WRK
2016/7/29,75828,EA
2016/7/29,66093,T
2016/7/29,44601,AVY
2016/7/29,89641,STX
2016/7/29,92293,TDC
2016/7/29,81055,COF
2016/7/29,25778,CA
2016/7/29,14702,AMAT
2016/7/29,82581,HSIC
2016/7/29,81045,O
2016/7/29,13928,COP
2016/7/29,68144,STI
2016/7/29,34833,OXY
2016/7/29,81540,ABC
2016/7/29,23712,PEG
2016/7/29,60871,ADI
2016/7/29,91392,WYN
2016/7/29,28222,APD
2016/7/29,93089,VRSK
2016/7/29,24643,AA
2016/7/29,21178,LMT
2016/7/29,52038,SYY
2016/7/29,64936,D
2016/7/29,92121,DFS
2016/7/29,58683,LUV
2016/7/29,11850,XOM
2016/7/29,23026,FE
2016/7/29,73139,SYK
2016/7/29,22509,PPG
2016/7/29,76226,CBS
2016/7/29,36468,SHW
2016/7/29,79145,RCL
2016/7/29,91103,UAL
2016/7/29,71175,UNM
2016/7/29,80711,AIV
2016/7/29,77281,WFM
2016/7/29,77462,M
2016/7/29,57568,BLL
2016/7/29,90199,CBG
2016/7/29,13788,ZTS
2016/7/29,16678,KR
2016/7/29,52090,MKC
2016/7/29,89179,ANTM
2016/7/29,22752,MRK
2016/7/29,90319,GOOGL
2016/7/29,77661,DHI
2016/7/29,24109,AEP
2016/7/29,69032,MS
2016/7/29,93002,AVGO
2016/7/29,86580,NVDA
2016/7/29,91650,SE
2016/7/29,76639,TSS
2016/7/29,77668,ESRX
2016/7/29,85035,QRVO
2016/7/29,13035,XYL
2016/7/29,15202,VMC
2016/7/29,27633,R
2016/7/29,86111,AMT
2016/7/29,53613,MU
2016/7/29,10516,ADM
2016/7/29,34032,MAS
2016/7/29,76095,HOLX
2016/7/29,59300,UDR
2016/7/29,23393,CHD
2016/7/29,78987,MCHP
2016/7/29,46578,CLX
2016/7/29,11618,FAST
2016/7/29,14601,NAVI
2016/7/29,12062,LH
2016/7/29,78975,INTU
2016/7/29,75034,BHI
2016/7/29,15797,CSRA
2016/7/29,79637,UHS
2016/7/29,12060,GE
2016/7/29,22111,JNJ
2016/7/29,90805,DISCA
2016/7/29,24942,RTN
2016/7/29,87299,AKAM
2016/7/29,15069,MRO
2016/7/29,89617,EQIX
2016/7/29,16432,GT
2016/7/29,19583,IVZ
2016/7/29,91461,WU
2016/7/29,27887,BAX
2016/7/29,77768,PX
2016/7/29,86228,RSG
2016/7/29,59328,INTC
2016/7/29,89508,KMX
2016/7/29,21371,CAH
2016/7/29,58246,NTRS
2016/7/29,11762,ETN
2016/7/29,89509,XEC
2016/7/29,92655,UNH
2016/7/29,76712,AES
2016/7/29,81774,FCX
2016/7/29,86979,JNPR
2016/7/29,43350,SWK
2016/7/29,88436,ENDP
2016/7/29,66181,HD
2016/7/29,60943,LEG
2016/7/29,88845,AET
2016/7/29,53065,IPG
2016/7/29,79547,EQR
2016/7/29,34746,FITB
2016/7/29,12431,IR
2016/7/29,85631,ADSK
2016/7/29,17144,GIS
2016/7/29,77605,BSX
2016/7/29,79057,CB
2016/7/29,57665,NKE
2016/7/29,76605,AZO
2016/7/29,66800,AIG
2016/7/29,10909,CERN
2016/7/29,85792,PWR
2016/7/29,28345,MUR
2016/7/29,79545,BWA
2016/7/29,50017,RRC
2016/7/29,12542,NLSN
2016/7/29,82642,EL
2016/7/29,12650,KSU
2016/7/29,28804,ALK
2016/7/29,17005,CVS
2016/7/29,80381,AVB
2016/7/29,54148,PHM
2016/7/29,27043,VAR
2016/7/29,49373,HRB
2016/7/29,20626,DOW
2016/7/29,22592,MMM
2016/7/29,88590,DNB
2016/7/29,80681,ESS
2016/7/29,23229,CMS
2016/7/29,22103,EMR
2016/7/29,92157,TEL
2016/7/29,21792,CNP
2016/7/29,89258,PRU
2016/7/29,21207,NEM
2016/7/29,13142,KORS
2016/7/29,56573,ITW
2016/7/29,13963,NWSA
2016/7/29,12052,GD
2016/7/29,78034,PDCO
2016/7/29,18729,CL
2016/7/29,77606,KSS
2016/7/29,61399,LOW
2016/7/29,91611,FSLR
2016/7/29,39538,MAT
2016/7/29,17830,UTX
2016/7/29,72726,STT
2016/7/29,25419,WHR
2016/7/29,87717,EXPD
2016/7/29,30681,OMC
2016/7/29,21776,EXC
2016/7/29,66157,USB
2016/7/29,64995,KEY
2016/7/29,11674,DTE
2016/7/29,80100,SPG
2016/7/29,89002,ADS
2016/7/29,18542,CAT
2016/7/29,88853,FLR
2016/7/29,75241,PXD
2016/7/29,89216,AYI
2016/7/29,82307,DVA
2016/7/29,59248,TAP
2016/7/29,26710,L
2016/7/29,23085,SCG
2016/7/29,92322,ULTA
2016/7/29,77702,SBUX
2016/7/29,86314,XL
2016/7/29,70578,ECL
2016/7/29,90601,NDAQ
2016/7/29,62308,TMK
2016/7/29,14776,SYF
2016/7/29,12369,GM
2016/7/29,91207,HOT
2016/7/29,87267,BLK
2016/7/29,58413,FRT
2016/7/29,15408,KHC
2016/7/29,39490,APA
2016/7/29,89070,ZBH
2016/7/29,89525,CMCSA
2016/7/29,64653,PSA
2016/7/29,91556,ROST
2016/7/29,87432,A
2016/7/29,79265,FLIR
2016/7/29,90808,EXPE
2016/7/29,86868,GS
2016/7/29,91063,VIAB
2016/7/29,75607,SYMC
2016/7/29,77418,TWX
2016/7/29,69796,STZ
2016/7/29,82598,NTAP
2016/7/29,41355,PH
2016/7/29,83906,SRCL
2016/7/29,16087,FTV
2016/7/29,13688,PCG
2016/7/29,83443,BRK
2016/7/29,10147,EMC
2016/7/29,64186,CI
2016/7/29,13168,TRIP
2016/7/29,10138,TROW
2016/7/29,10104,ORCL
2016/7/29,57817,JWN
2016/7/29,81061,MCK
2016/7/29,25081,CMA
2016/7/29,19502,WBA
2016/7/29,48653,HUM
2016/7/29,60599,CTL
2016/7/29,12872,MPC
2016/7/29,89217,AAP
2016/7/29,23931,XEL
2016/7/29,15707,HPE
2016/7/29,88837,GRMN
2016/7/29,75186,SCHW
2016/7/29,52476,EFX
2016/7/29,14541,CVX
2016/7/29,65947,HCN
2016/7/29,46674,GPC
2016/7/29,77157,OI
2016/7/29,89533,WYNN
2016/7/29,32870,HRL
2016/7/29,90829,CF
2016/7/29,70519,C
2016/7/29,13936,PVH
2016/7/29,83435,YHOO
2016/7/29,50876,LLY
2016/7/29,58819,LNT
2016/7/29,10107,MSFT
2016/7/29,91068,CMG
2016/7/29,82298,DO
2016/7/29,20415,LUK
2016/7/29,23579,TXT
2016/7/29,91926,DAL
2016/7/29,10696,FISV
2016/7/29,87842,MET
2016/7/29,45356,TYC
2016/7/29,89866,LKQ
2016/7/29,10145,HON
2016/7/29,10299,LLTC
2016/7/29,56274,CAG
2016/7/29,85926,SEE
2016/7/29,42534,JCI
2016/7/29,83143,IRM
2016/7/29,42906,HBAN
2016/7/29,16600,HSY
2016/7/29,92618,DPS
2016/7/29,24459,PBI
2016/7/29,41080,CMI
2016/7/29,23887,FTR
2016/7/29,44644,ADP
2016/7/29,85269,VLO
2016/7/29,25232,OKE
2016/7/29,55976,WMT
2016/7/29,84373,DGX
2016/7/29,21573,IP
2016/7/29,37584,BEN
2016/7/29,23536,WEC
2016/7/29,23536,WEC
2016/7/29,78916,AGN
2016/7/29,62148,CSX
2016/7/29,38703,WFC
2016/7/29,80286,TSCO
2016/7/29,22779,MSI
2016/7/29,18411,SO
2016/7/29,34817,NUE
2016/7/29,12490,IBM
2016/7/29,80399,MAC
2016/7/29,32707,HP
2016/7/29,77178,QCOM
2016/7/29,85753,VRSN
2016/7/29,11308,KO
2016/7/29,85592,PLD
2016/7/29,88031,MNST
2016/7/29,30940,FLS
2016/7/29,60097,MDT
2016/7/29,19350,DE
2016/7/29,82651,WAT
2016/7/29,13721,ABBV
2016/7/29,48725,UNP
2016/7/29,84032,NOV
2016/7/29,29946,BF
2016/7/29,85257,AME
2016/7/29,89269,CNC
2016/7/29,62092,TMO
2016/7/29,24205,NEE
2016/7/29,19561,BA
2016/7/29,12345,LYB
2016/7/29,76744,VRTX
2016/7/29,59176,AXP
2016/7/29,60628,FDX
2016/7/29,79323,ALL
2016/7/29,91233,MA
2016/7/29,22517,PPL
2016/7/29,79915,NFX
2016/7/29,45751,MMC
2016/7/29,84381,ROK
2016/7/29,92614,AWK
2016/7/29,85593,AMG
2016/7/29,12558,KMI
2016/7/29,75154,CCL
2016/7/29,11404,ED
2016/7/29,89017,WLTW
2016/7/29,61735,AON
2016/7/29,15488,PYPL
2016/7/29,85991,LVLT
2016/7/29,88352,ISRG
2016/7/29,90038,AIZ
2016/7/29,47896,JPM
2016/7/29,92890,MJN
2016/7/29,75489,SPLS
2016/7/29,13856,PEP
2016/7/29,28388,VNO
2016/7/29,82775,HIG
2016/7/29,24766,NOC
2016/7/29,88446,ILMN
2016/7/29,87055,COST
2016/7/29,86136,SRE
2016/7/29,85265,SLG
2016/7/29,79678,ATVI
2016/7/29,85459,CHRW
2016/7/29,86783,PCLN
2016/7/29,89393,NFLX
2016/7/29,46703,HST
2016/7/29,84769,APH
2016/7/29,77182,PRGO
2016/7/29,11703,DD
2016/7/29,90305,EXR
2016/7/29,42585,SJM
2016/7/29,83111,ALXN
2016/7/29,89071,ACN
2016/7/29,85663,URI
2016/7/29,40272,IFF
2016/7/29,83862,ETFC
2016/7/29,67598,HCP
2016/7/29,84129,ZION
2016/7/29,24328,EQT
2016/7/29,35554,MTB
2016/7/29,90979,UA
2016/7/29,45911,SWKS
2016/7/29,12073,PBCT
2016/7/29,37284,TSO
2016/7/29,63765,SWN
2016/7/29,76082,COG
2016/7/29,14889,CFG
2016/7/29,77338,ROP
2016/7/29,52708,LEN
2016/7/29,87137,DVN
2016/7/29,88873,GPN
2016/7/29,49680,DHR
2016/7/29,18163,PG
2016/7/29,13103,DLPH
2016/7/29,52695,GWW
2016/7/29,25320,CPB
2016/7/29,13356,PSX
2016/7/29,80204,MLM
2016/7/29,87657,EW
2016/7/29,38156,WMB
2016/7/29,79881,URBN
2016/7/29,77659,BBBY
2016/7/29,24010,ETR
2016/7/29,90373,DLR
2016/7/29,13901,MO
2016/7/29,90993,ICE
2016/7/29,69550,MYL
2016/7/29,84788,AMZN
2016/7/29,59408,BAC
2016/7/29,23819,HAL
2016/7/29,93096,DG
2016/7/29,27828,HPQ
2016/7/29,48506,MCO
2016/7/29,25785,F
2016/7/29,11552,CELG
2016/7/29,23473,CINF
2016/7/29,86964,FFIV
2016/7/29,75825,EOG
2016/7/29,44206,ES
2016/7/29,66384,WDC
2016/7/29,86339,CCI
2016/7/29,78877,CHK
2016/7/29,49015,LNC
2016/7/29,27991,PNW
2016/7/29,64282,LB
2016/7/29,71563,BBT
2016/7/29,87447,UPS
2016/7/29,90386,MOS
2016/7/29,60506,PCAR
2016/7/29,60986,NWL
2016/7/29,15579,TXN
2016/7/29,21936,PFE
2016/7/29,12076,SIG
2016/7/29,85348,YUM
2016/7/29,79103,ORLY
2016/7/29,39642,BDX
2016/7/29,61815,NBL
2016/7/29,14297,ALLE
2016/7/29,70332,APC
2016/7/29,85914,BBY
2016/7/29,28484,HES
2016/7/29,86946,RAI
2016/7/29,52230,RHI
2016/7/29,76201,XLNX
2016/7/29,60442,PNC
2016/7/29,75819,VTR
2016/7/29,80080,EMN
2016/7/29,85913,MAR
2016/7/29,26825,K
2016/8/31,25320,CPB
2016/8/31,76201,XLNX
2016/8/31,87137,DVN
2016/8/31,90979,UA
2016/8/31,69550,MYL
2016/8/31,86339,CCI
2016/8/31,26825,K
2016/8/31,77659,BBBY
2016/8/31,13901,MO
2016/8/31,40272,IFF
2016/8/31,60506,PCAR
2016/8/31,67598,HCP
2016/8/31,76082,COG
2016/8/31,52230,RHI
2016/8/31,52695,GWW
2016/8/31,23819,HAL
2016/8/31,23473,CINF
2016/8/31,18163,PG
2016/8/31,64282,LB
2016/8/31,14297,ALLE
2016/8/31,83111,ALXN
2016/8/31,86964,FFIV
2016/8/31,84129,ZION
2016/8/31,45911,SWKS
2016/8/31,85663,URI
2016/8/31,52708,LEN
2016/8/31,88873,GPN
2016/8/31,13356,PSX
2016/8/31,93096,DG
2016/8/31,90373,DLR
2016/8/31,48506,MCO
2016/8/31,61815,NBL
2016/8/31,75825,EOG
2016/8/31,85348,YUM
2016/8/31,87447,UPS
2016/8/31,79881,URBN
2016/8/31,12076,SIG
2016/8/31,86946,RAI
2016/8/31,75819,VTR
2016/8/31,85913,MAR
2016/8/31,89071,ACN
2016/8/31,24328,EQT
2016/8/31,83862,ETFC
2016/8/31,63765,SWN
2016/8/31,35554,MTB
2016/8/31,12073,PBCT
2016/8/31,14889,CFG
2016/8/31,77338,ROP
2016/8/31,27991,PNW
2016/8/31,49680,DHR
2016/8/31,37284,TSO
2016/8/31,13103,DLPH
2016/8/31,80204,MLM
2016/8/31,38156,WMB
2016/8/31,24010,ETR
2016/8/31,90993,ICE
2016/8/31,84788,AMZN
2016/8/31,59408,BAC
2016/8/31,27828,HPQ
2016/8/31,78877,CHK
2016/8/31,11552,CELG
2016/8/31,87657,EW
2016/8/31,49015,LNC
2016/8/31,44206,ES
2016/8/31,66384,WDC
2016/8/31,71563,BBT
2016/8/31,15579,TXN
2016/8/31,90386,MOS
2016/8/31,60986,NWL
2016/8/31,21936,PFE
2016/8/31,79103,ORLY
2016/8/31,39642,BDX
2016/8/31,70332,APC
2016/8/31,25785,F
2016/8/31,28484,HES
2016/8/31,85914,BBY
2016/8/31,60442,PNC
2016/8/31,80080,EMN
2016/8/31,77605,BSX
2016/8/31,89508,KMX
2016/8/31,20626,DOW
2016/8/31,13142,KORS
2016/8/31,85631,ADSK
2016/8/31,89617,EQIX
2016/8/31,57665,NKE
2016/8/31,80100,SPG
2016/8/31,66157,USB
2016/8/31,27043,VAR
2016/8/31,80381,AVB
2016/8/31,66800,AIG
2016/8/31,86979,JNPR
2016/8/31,17005,CVS
2016/8/31,11674,DTE
2016/8/31,21776,EXC
2016/8/31,72726,STT
2016/8/31,54148,PHM
2016/8/31,10909,CERN
2016/8/31,76605,AZO
2016/8/31,75241,PXD
2016/8/31,79545,BWA
2016/8/31,88436,ENDP
2016/8/31,50017,RRC
2016/8/31,85792,PWR
2016/8/31,15069,MRO
2016/8/31,28804,ALK
2016/8/31,82642,EL
2016/8/31,77768,PX
2016/8/31,43350,SWK
2016/8/31,12650,KSU
2016/8/31,28345,MUR
2016/8/31,21371,CAH
2016/8/31,39538,MAT
2016/8/31,87299,AKAM
2016/8/31,86228,RSG
2016/8/31,81774,FCX
2016/8/31,24942,RTN
2016/8/31,90805,DISCA
2016/8/31,22111,JNJ
2016/8/31,66181,HD
2016/8/31,17144,GIS
2016/8/31,18542,CAT
2016/8/31,91611,FSLR
2016/8/31,25419,WHR
2016/8/31,88845,AET
2016/8/31,61399,LOW
2016/8/31,56573,ITW
2016/8/31,60943,LEG
2016/8/31,59328,INTC
2016/8/31,18729,CL
2016/8/31,12542,NLSN
2016/8/31,92655,UNH
2016/8/31,78034,PDCO
2016/8/31,30681,OMC
2016/8/31,53065,IPG
2016/8/31,89509,XEC
2016/8/31,77606,KSS
2016/8/31,21207,NEM
2016/8/31,11762,ETN
2016/8/31,89258,PRU
2016/8/31,12052,GD
2016/8/31,13963,NWSA
2016/8/31,16432,GT
2016/8/31,79057,CB
2016/8/31,91461,WU
2016/8/31,19583,IVZ
2016/8/31,79547,EQR
2016/8/31,58246,NTRS
2016/8/31,21792,CNP
2016/8/31,64995,KEY
2016/8/31,92157,TEL
2016/8/31,76712,AES
2016/8/31,34746,FITB
2016/8/31,49373,HRB
2016/8/31,23229,CMS
2016/8/31,22103,EMR
2016/8/31,88853,FLR
2016/8/31,80681,ESS
2016/8/31,89002,ADS
2016/8/31,27887,BAX
2016/8/31,12431,IR
2016/8/31,17830,UTX
2016/8/31,88590,DNB
2016/8/31,22592,MMM
2016/8/31,87717,EXPD
2016/8/31,65875,VZ
2016/8/31,15720,EIX
2016/8/31,20482,ABT
2016/8/31,27959,DUK
2016/8/31,88668,MON
2016/8/31,90880,AMP
2016/8/31,79129,GGP
2016/8/31,86021,LLL
2016/8/31,76841,BIIB
2016/8/31,25953,DOV
2016/8/31,52329,JEC
2016/8/31,64311,NSC
2016/8/31,82686,CTXS
2016/8/31,89195,PFG
2016/8/31,42200,PKI
2016/8/31,11600,XRAY
2016/8/31,26403,DIS
2016/8/31,25582,HRS
2016/8/31,76282,AN
2016/8/31,46877,BCR
2016/8/31,27983,XRX
2016/8/31,79237,RIG
2016/8/31,40539,TJX
2016/8/31,80191,ALB
2016/8/31,22293,GLW
2016/8/31,49154,TGT
2016/8/31,13586,PNR
2016/8/31,65330,LM
2016/8/31,15456,FL
2016/8/31,14011,MNK
2016/8/31,47941,TGNA
2016/8/31,19393,BMY
2016/8/31,86158,CTSH
2016/8/31,17750,KMB
2016/8/31,92239,CXO
2016/8/31,52978,HAS
2016/8/31,57904,AFL
2016/8/31,86356,EBAY
2016/8/31,49656,BK
2016/8/31,46886,KLAC
2016/8/31,23660,CTAS
2016/8/31,77496,MHK
2016/8/31,91416,HBI
2016/8/31,61621,PAYX
2016/8/31,21020,AAL
2016/8/31,90071,NRG
2016/8/31,12981,FBHS
2016/8/31,81481,DLTR
2016/8/31,92709,SNI
2016/8/31,39917,WY
2016/8/31,35044,RF
2016/8/31,38762,NI
2016/8/31,48486,LRCX
2016/8/31,14008,AMGN
2016/8/31,81655,DRI
2016/8/31,76076,CSCO
2016/8/31,68591,STJ
2016/8/31,42877,JBHT
2016/8/31,89004,FTI
2016/8/31,91152,TDG
2016/8/31,89006,MDLZ
2016/8/31,19166,FMC
2016/8/31,85072,RL
2016/8/31,75224,HAR
2016/8/31,59459,TRV
2016/8/31,59010,GPS
2016/8/31,92611,V
2016/8/31,70033,HOG
2016/8/31,85058,BXP
2016/8/31,76614,REGN
2016/8/31,14593,AAPL
2016/8/31,11955,WM
2016/8/31,77129,KIM
2016/8/31,77730,TSN
2016/8/31,89626,CME
2016/8/31,24985,AEE
2016/8/31,90215,CRM
2016/8/31,89003,FIS
2016/8/31,75510,ADBE
2016/8/31,75100,TIF
2016/8/31,89014,COL
2016/8/31,12622,HCA
2016/8/31,88661,COH
2016/8/31,13407,FB
2016/8/31,60206,SNA
2016/8/31,38093,AJG
2016/8/31,43449,MCD
2016/8/31,92602,PM
2016/8/31,77668,ESRX
2016/8/31,24109,AEP
2016/8/31,90319,GOOGL
2016/8/31,89179,ANTM
2016/8/31,77661,DHI
2016/8/31,13788,ZTS
2016/8/31,59300,UDR
2016/8/31,15797,CSRA
2016/8/31,52090,MKC
2016/8/31,76639,TSS
2016/8/31,16678,KR
2016/8/31,90199,CBG
2016/8/31,57568,BLL
2016/8/31,81540,ABC
2016/8/31,22752,MRK
2016/8/31,77462,M
2016/8/31,21186,WRK
2016/8/31,23393,CHD
2016/8/31,14277,SLB
2016/8/31,79145,RCL
2016/8/31,71175,UNM
2016/8/31,17478,SPGI
2016/8/31,80711,AIV
2016/8/31,77281,WFM
2016/8/31,91103,UAL
2016/8/31,36468,SHW
2016/8/31,76226,CBS
2016/8/31,22509,PPG
2016/8/31,73139,SYK
2016/8/31,92293,TDC
2016/8/31,92121,DFS
2016/8/31,11850,XOM
2016/8/31,77274,GILD
2016/8/31,11618,FAST
2016/8/31,78987,MCHP
2016/8/31,14601,NAVI
2016/8/31,46578,CLX
2016/8/31,58683,LUV
2016/8/31,52038,SYY
2016/8/31,53613,MU
2016/8/31,24643,AA
2016/8/31,93089,VRSK
2016/8/31,60871,ADI
2016/8/31,79637,UHS
2016/8/31,25778,CA
2016/8/31,90441,FOXA
2016/8/31,64936,D
2016/8/31,91392,WYN
2016/8/31,34833,OXY
2016/8/31,68144,STI
2016/8/31,23712,PEG
2016/8/31,64390,PGR
2016/8/31,78975,INTU
2016/8/31,75034,BHI
2016/8/31,12062,LH
2016/8/31,87184,RHT
2016/8/31,43553,VFC
2016/8/31,13928,COP
2016/8/31,81045,O
2016/8/31,82581,HSIC
2016/8/31,81055,COF
2016/8/31,14702,AMAT
2016/8/31,28222,APD
2016/8/31,89641,STX
2016/8/31,23026,FE
2016/8/31,44601,AVY
2016/8/31,21178,LMT
2016/8/31,66093,T
2016/8/31,10516,ADM
2016/8/31,27633,R
2016/8/31,34032,MAS
2016/8/31,75828,EA
2016/8/31,91650,SE
2016/8/31,15202,VMC
2016/8/31,86111,AMT
2016/8/31,86580,NVDA
2016/8/31,13035,XYL
2016/8/31,85035,QRVO
2016/8/31,93002,AVGO
2016/8/31,76095,HOLX
2016/8/31,12060,GE
2016/8/31,69032,MS
2016/8/31,86136,SRE
2016/8/31,42585,SJM
2016/8/31,13721,ABBV
2016/8/31,22779,MSI
2016/8/31,75489,SPLS
2016/8/31,23887,FTR
2016/8/31,89017,WLTW
2016/8/31,84373,DGX
2016/8/31,62092,TMO
2016/8/31,45751,MMC
2016/8/31,76744,VRTX
2016/8/31,87055,COST
2016/8/31,37584,BEN
2016/8/31,25232,OKE
2016/8/31,89393,NFLX
2016/8/31,82651,WAT
2016/8/31,12490,IBM
2016/8/31,11308,KO
2016/8/31,62148,CSX
2016/8/31,85593,AMG
2016/8/31,24766,NOC
2016/8/31,85265,SLG
2016/8/31,24459,PBI
2016/8/31,78916,AGN
2016/8/31,85269,VLO
2016/8/31,16600,HSY
2016/8/31,38703,WFC
2016/8/31,80399,MAC
2016/8/31,60097,MDT
2016/8/31,34817,NUE
2016/8/31,85257,AME
2016/8/31,79323,ALL
2016/8/31,59176,AXP
2016/8/31,88031,MNST
2016/8/31,90038,AIZ
2016/8/31,92614,AWK
2016/8/31,85459,CHRW
2016/8/31,11404,ED
2016/8/31,28388,VNO
2016/8/31,88352,ISRG
2016/8/31,22517,PPL
2016/8/31,92618,DPS
2016/8/31,84769,APH
2016/8/31,90305,EXR
2016/8/31,61735,AON
2016/8/31,55976,WMT
2016/8/31,44644,ADP
2016/8/31,32707,HP
2016/8/31,41080,CMI
2016/8/31,23536,WEC
2016/8/31,23536,WEC
2016/8/31,80286,TSCO
2016/8/31,15488,PYPL
2016/8/31,18411,SO
2016/8/31,21573,IP
2016/8/31,77178,QCOM
2016/8/31,85753,VRSN
2016/8/31,30940,FLS
2016/8/31,19350,DE
2016/8/31,48725,UNP
2016/8/31,89269,CNC
2016/8/31,24205,NEE
2016/8/31,19561,BA
2016/8/31,60628,FDX
2016/8/31,84032,NOV
2016/8/31,91233,MA
2016/8/31,79915,NFX
2016/8/31,84381,ROK
2016/8/31,29946,BF
2016/8/31,12558,KMI
2016/8/31,12345,LYB
2016/8/31,75154,CCL
2016/8/31,92890,MJN
2016/8/31,85991,LVLT
2016/8/31,47896,JPM
2016/8/31,13856,PEP
2016/8/31,86783,PCLN
2016/8/31,82775,HIG
2016/8/31,88446,ILMN
2016/8/31,85592,PLD
2016/8/31,79678,ATVI
2016/8/31,46703,HST
2016/8/31,77182,PRGO
2016/8/31,11703,DD
2016/8/31,46674,GPC
2016/8/31,25081,CMA
2016/8/31,85926,SEE
2016/8/31,10104,ORCL
2016/8/31,81061,MCK
2016/8/31,89533,WYNN
2016/8/31,10138,TROW
2016/8/31,32870,HRL
2016/8/31,57817,JWN
2016/8/31,10147,EMC
2016/8/31,64186,CI
2016/8/31,83443,BRK
2016/8/31,83906,SRCL
2016/8/31,13688,PCG
2016/8/31,86314,XL
2016/8/31,90829,CF
2016/8/31,75186,SCHW
2016/8/31,16087,FTV
2016/8/31,23931,XEL
2016/8/31,70519,C
2016/8/31,77702,SBUX
2016/8/31,13936,PVH
2016/8/31,41355,PH
2016/8/31,83435,YHOO
2016/8/31,82307,DVA
2016/8/31,75607,SYMC
2016/8/31,69796,STZ
2016/8/31,77418,TWX
2016/8/31,42534,JCI
2016/8/31,90808,EXPE
2016/8/31,10299,LLTC
2016/8/31,10107,MSFT
2016/8/31,86868,GS
2016/8/31,50876,LLY
2016/8/31,91063,VIAB
2016/8/31,92322,ULTA
2016/8/31,91068,CMG
2016/8/31,23579,TXT
2016/8/31,45356,TYC
2016/8/31,79265,FLIR
2016/8/31,87432,A
2016/8/31,82298,DO
2016/8/31,91556,ROST
2016/8/31,20415,LUK
2016/8/31,90601,NDAQ
2016/8/31,23085,SCG
2016/8/31,89216,AYI
2016/8/31,64653,PSA
2016/8/31,42906,HBAN
2016/8/31,91926,DAL
2016/8/31,10696,FISV
2016/8/31,83143,IRM
2016/8/31,89525,CMCSA
2016/8/31,89070,ZBH
2016/8/31,39490,APA
2016/8/31,87842,MET
2016/8/31,82598,NTAP
2016/8/31,58413,FRT
2016/8/31,15408,KHC
2016/8/31,89866,LKQ
2016/8/31,12369,GM
2016/8/31,91207,HOT
2016/8/31,58819,LNT
2016/8/31,14776,SYF
2016/8/31,10145,HON
2016/8/31,59248,TAP
2016/8/31,26710,L
2016/8/31,56274,CAG
2016/8/31,52476,EFX
2016/8/31,87267,BLK
2016/8/31,12872,MPC
2016/8/31,88837,GRMN
2016/8/31,60599,CTL
2016/8/31,62308,TMK
2016/8/31,15707,HPE
2016/8/31,13168,TRIP
2016/8/31,14541,CVX
2016/8/31,89217,AAP
2016/8/31,48653,HUM
2016/8/31,65947,HCN
2016/8/31,77157,OI
2016/8/31,19502,WBA
2016/8/31,70578,ECL
2016/9/30,58819,LNT
2016/9/30,81061,MCK
2016/9/30,23085,SCG
2016/9/30,10138,TROW
2016/9/30,85926,SEE
2016/9/30,10104,ORCL
2016/9/30,20415,LUK
2016/9/30,32870,HRL
2016/9/30,14776,SYF
2016/9/30,59248,TAP
2016/9/30,10299,LLTC
2016/9/30,57817,JWN
2016/9/30,89216,AYI
2016/9/30,89533,WYNN
2016/9/30,25081,CMA
2016/9/30,64186,CI
2016/9/30,42906,HBAN
2016/9/30,83443,BRK
2016/9/30,77157,OI
2016/9/30,13688,PCG
2016/9/30,64653,PSA
2016/9/30,48653,HUM
