gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,atq,costat
002086,2021-09-30,2021,3,INDL,C,D,STD,BAX,USD,2021Q3,2021Q3,19807.0000,A
002086,2021-12-31,2021,4,INDL,C,D,STD,BAX,USD,2021Q4,2021Q4,33521.0000,A
002086,2022-03-31,2022,1,INDL,C,D,STD,BAX,USD,2022Q1,2022Q1,32716.0000,A
002086,2022-06-30,2022,2,INDL,C,D,STD,BAX,USD,2022Q2,2022Q2,31831.0000,A
002086,2022-09-30,2022,3,INDL,C,D,STD,BAX,USD,2022Q3,2022Q3,27965.0000,A
002086,2022-12-31,2022,4,INDL,C,D,STD,BAX,USD,2022Q4,2022Q4,28287.0000,A
002086,2023-03-31,2023,1,INDL,C,D,STD,BAX,USD,2023Q1,2023Q1,28291.0000,A
002086,2023-06-30,2023,2,INDL,C,D,STD,BAX,USD,2023Q2,2023Q2,27885.0000,A
002086,2023-09-30,2023,3,INDL,C,D,STD,BAX,USD,2023Q3,2023Q3,30656.0000,A
002111,2010-03-31,2010,2,INDL,C,D,STD,BDX,USD,2010Q1,2010Q2,8943.3920,A
002111,2010-06-30,2010,3,INDL,C,D,STD,BDX,USD,2010Q2,2010Q3,9031.6730,A
002111,2010-09-30,2010,4,INDL,C,D,STD,BDX,USD,2010Q3,2010Q4,9650.6940,A
002111,2010-12-31,2011,1,INDL,C,D,STD,BDX,USD,2010Q4,2011Q1,10071.2700,A
002111,2011-03-31,2011,2,INDL,C,D,STD,BDX,USD,2011Q1,2011Q2,10344.2230,A
002111,2011-06-30,2011,3,INDL,C,D,STD,BDX,USD,2011Q2,2011Q3,10620.8190,A
002111,2011-09-30,2011,4,INDL,C,D,STD,BDX,USD,2011Q3,2011Q4,10430.4280,A
002111,2011-12-31,2012,1,INDL,C,D,STD,BDX,USD,2011Q4,2012Q1,11413.3630,A
002111,2012-03-31,2012,2,INDL,C,D,STD,BDX,USD,2012Q1,2012Q2,11195.3920,A
002111,2012-06-30,2012,3,INDL,C,D,STD,BDX,USD,2012Q2,2012Q3,11024.8640,A
002111,2012-09-30,2012,4,INDL,C,D,STD,BDX,USD,2012Q3,2012Q4,11360.9090,A
002111,2012-12-31,2013,1,INDL,C,D,STD,BDX,USD,2012Q4,2013Q1,11629.4370,A
002111,2013-03-31,2013,2,INDL,C,D,STD,BDX,USD,2013Q1,2013Q2,11629.9230,A
002111,2013-06-30,2013,3,INDL,C,D,STD,BDX,USD,2013Q2,2013Q3,11587.0470,A
002111,2013-09-30,2013,4,INDL,C,D,STD,BDX,USD,2013Q3,2013Q4,12149.0000,A
002111,2013-12-31,2014,1,INDL,C,D,STD,BDX,USD,2013Q4,2014Q1,12035.0000,A
002111,2014-03-31,2014,2,INDL,C,D,STD,BDX,USD,2014Q1,2014Q2,12250.0000,A
002111,2014-06-30,2014,3,INDL,C,D,STD,BDX,USD,2014Q2,2014Q3,12374.0000,A
002111,2014-09-30,2014,4,INDL,C,D,STD,BDX,USD,2014Q3,2014Q4,12447.0000,A
002111,2014-12-31,2015,1,INDL,C,D,STD,BDX,USD,2014Q4,2015Q1,18503.0000,A
002111,2015-03-31,2015,2,INDL,C,D,STD,BDX,USD,2015Q1,2015Q2,28293.0000,A
002111,2015-06-30,2015,3,INDL,C,D,STD,BDX,USD,2015Q2,2015Q3,27079.0000,A
002111,2015-09-30,2015,4,INDL,C,D,STD,BDX,USD,2015Q3,2015Q4,26820.0000,A
002111,2015-12-31,2016,1,INDL,C,D,STD,BDX,USD,2015Q4,2016Q1,26046.0000,A
002111,2016-03-31,2016,2,INDL,C,D,STD,BDX,USD,2016Q1,2016Q2,26236.0000,A
002111,2016-06-30,2016,3,INDL,C,D,STD,BDX,USD,2016Q2,2016Q3,26016.0000,A
002111,2016-09-30,2016,4,INDL,C,D,STD,BDX,USD,2016Q3,2016Q4,25586.0000,A
002111,2016-12-31,2017,1,INDL,C,D,STD,BDX,USD,2016Q4,2017Q1,24318.0000,A
002111,2017-03-31,2017,2,INDL,C,D,STD,BDX,USD,2017Q1,2017Q2,24121.0000,A
002111,2017-06-30,2017,3,INDL,C,D,STD,BDX,USD,2017Q2,2017Q3,37166.0000,A
002111,2017-09-30,2017,4,INDL,C,D,STD,BDX,USD,2017Q3,2017Q4,37734.0000,A
002111,2017-12-31,2018,1,INDL,C,D,STD,BDX,USD,2017Q4,2018Q1,55363.0000,A
002111,2018-03-31,2018,2,INDL,C,D,STD,BDX,USD,2018Q1,2018Q2,54573.0000,A
002111,2018-06-30,2018,3,INDL,C,D,STD,BDX,USD,2018Q2,2018Q3,53977.0000,A
002111,2018-09-30,2018,4,INDL,C,D,STD,BDX,USD,2018Q3,2018Q4,53904.0000,A
002111,2018-12-31,2019,1,INDL,C,D,STD,BDX,USD,2018Q4,2019Q1,52932.0000,A
002111,2019-03-31,2019,2,INDL,C,D,STD,BDX,USD,2019Q1,2019Q2,52598.0000,A
002111,2019-06-30,2019,3,INDL,C,D,STD,BDX,USD,2019Q2,2019Q3,52233.0000,A
002111,2019-09-30,2019,4,INDL,C,D,STD,BDX,USD,2019Q3,2019Q4,51765.0000,A
002111,2019-12-31,2020,1,INDL,C,D,STD,BDX,USD,2019Q4,2020Q1,51952.0000,A
002111,2020-03-31,2020,2,INDL,C,D,STD,BDX,USD,2020Q1,2020Q2,53516.0000,A
002111,2020-06-30,2020,3,INDL,C,D,STD,BDX,USD,2020Q2,2020Q3,53959.0000,A
002111,2020-09-30,2020,4,INDL,C,D,STD,BDX,USD,2020Q3,2020Q4,54012.0000,A
002111,2020-12-31,2021,1,INDL,C,D,STD,BDX,USD,2020Q4,2021Q1,54748.0000,A
002111,2021-03-31,2021,2,INDL,C,D,STD,BDX,USD,2021Q1,2021Q2,54921.0000,A
002111,2021-06-30,2021,3,INDL,C,D,STD,BDX,USD,2021Q2,2021Q3,54333.0000,A
002111,2021-09-30,2021,4,INDL,C,D,STD,BDX,USD,2021Q3,2021Q4,53866.0000,A
002111,2021-12-31,2022,1,INDL,C,D,STD,BDX,USD,2021Q4,2022Q1,53363.0000,A
002111,2022-03-31,2022,2,INDL,C,D,STD,BDX,USD,2022Q1,2022Q2,54786.0000,A
002111,2022-06-30,2022,3,INDL,C,D,STD,BDX,USD,2022Q2,2022Q3,53199.0000,A
002111,2022-09-30,2022,4,INDL,C,D,STD,BDX,USD,2022Q3,2022Q4,52934.0000,A
002111,2022-12-31,2023,1,INDL,C,D,STD,BDX,USD,2022Q4,2023Q1,53129.0000,A
002111,2023-03-31,2023,2,INDL,C,D,STD,BDX,USD,2023Q1,2023Q2,54394.0000,A
002111,2023-06-30,2023,3,INDL,C,D,STD,BDX,USD,2023Q2,2023Q3,53017.0000,A
002111,2023-09-30,2023,4,INDL,C,D,STD,BDX,USD,2023Q3,2023Q4,52780.0000,A
002136,2010-03-31,2010,1,INDL,C,D,STD,VZ,USD,2010Q1,2010Q1,227347.0000,A
002136,2010-06-30,2010,2,INDL,C,D,STD,VZ,USD,2010Q2,2010Q2,226251.0000,A
002136,2010-09-30,2010,3,INDL,C,D,STD,VZ,USD,2010Q3,2010Q3,220852.0000,A
002136,2010-12-31,2010,4,INDL,C,D,STD,VZ,USD,2010Q4,2010Q4,220005.0000,A
002136,2011-03-31,2011,1,INDL,C,D,STD,VZ,USD,2011Q1,2011Q1,228108.0000,A
002136,2011-06-30,2011,2,INDL,C,D,STD,VZ,USD,2011Q2,2011Q2,223756.0000,A
002136,2011-09-30,2011,3,INDL,C,D,STD,VZ,USD,2011Q3,2011Q3,228032.0000,A
002136,2011-12-31,2011,4,INDL,C,D,STD,VZ,USD,2011Q4,2011Q4,230461.0000,A
002136,2012-03-31,2012,1,INDL,C,D,STD,VZ,USD,2012Q1,2012Q1,222921.0000,A
002136,2012-06-30,2012,2,INDL,C,D,STD,VZ,USD,2012Q2,2012Q2,226072.0000,A
002136,2012-09-30,2012,3,INDL,C,D,STD,VZ,USD,2012Q3,2012Q3,231082.0000,A
002136,2012-12-31,2012,4,INDL,C,D,STD,VZ,USD,2012Q4,2012Q4,225222.0000,A
002136,2013-03-31,2013,1,INDL,C,D,STD,VZ,USD,2013Q1,2013Q1,226186.0000,A
002136,2013-06-30,2013,2,INDL,C,D,STD,VZ,USD,2013Q2,2013Q2,223346.0000,A
002136,2013-09-30,2013,3,INDL,C,D,STD,VZ,USD,2013Q3,2013Q3,276675.0000,A
002136,2013-12-31,2013,4,INDL,C,D,STD,VZ,USD,2013Q4,2013Q4,274098.0000,A
002136,2014-03-31,2014,1,INDL,C,D,STD,VZ,USD,2014Q1,2014Q1,221562.0000,A
002136,2014-06-30,2014,2,INDL,C,D,STD,VZ,USD,2014Q2,2014Q2,224427.0000,A
002136,2014-09-30,2014,3,INDL,C,D,STD,VZ,USD,2014Q3,2014Q3,226293.0000,A
002136,2014-12-31,2014,4,INDL,C,D,STD,VZ,USD,2014Q4,2014Q4,232708.0000,A
002136,2015-03-31,2015,1,INDL,C,D,STD,VZ,USD,2015Q1,2015Q1,235790.0000,A
002136,2015-06-30,2015,2,INDL,C,D,STD,VZ,USD,2015Q2,2015Q2,240753.0000,A
002136,2015-09-30,2015,3,INDL,C,D,STD,VZ,USD,2015Q3,2015Q3,242073.0000,A
002136,2015-12-31,2015,4,INDL,C,D,STD,VZ,USD,2015Q4,2015Q4,244640.0000,A
002136,2016-03-31,2016,1,INDL,C,D,STD,VZ,USD,2016Q1,2016Q1,244587.0000,A
002136,2016-06-30,2016,2,INDL,C,D,STD,VZ,USD,2016Q2,2016Q2,231870.0000,A
002136,2016-09-30,2016,3,INDL,C,D,STD,VZ,USD,2016Q3,2016Q3,239498.0000,A
002136,2016-12-31,2016,4,INDL,C,D,STD,VZ,USD,2016Q4,2016Q4,244180.0000,A
002136,2017-03-31,2017,1,INDL,C,D,STD,VZ,USD,2017Q1,2017Q1,246731.0000,A
002136,2017-06-30,2017,2,INDL,C,D,STD,VZ,USD,2017Q2,2017Q2,252978.0000,A
002136,2017-09-30,2017,3,INDL,C,D,STD,VZ,USD,2017Q3,2017Q3,254682.0000,A
002136,2017-12-31,2017,4,INDL,C,D,STD,VZ,USD,2017Q4,2017Q4,257143.0000,A
002136,2018-03-31,2018,1,INDL,C,D,STD,VZ,USD,2018Q1,2018Q1,264516.0000,A
002136,2018-06-30,2018,2,INDL,C,D,STD,VZ,USD,2018Q2,2018Q2,263303.0000,A
002136,2018-09-30,2018,3,INDL,C,D,STD,VZ,USD,2018Q3,2018Q3,265562.0000,A
002136,2018-12-31,2018,4,INDL,C,D,STD,VZ,USD,2018Q4,2018Q4,264829.0000,A
002136,2019-03-31,2019,1,INDL,C,D,STD,VZ,USD,2019Q1,2019Q1,283947.0000,A
002136,2019-06-30,2019,2,INDL,C,D,STD,VZ,USD,2019Q2,2019Q2,283108.0000,A
002136,2019-09-30,2019,3,INDL,C,D,STD,VZ,USD,2019Q3,2019Q3,284875.0000,A
002136,2019-12-31,2019,4,INDL,C,D,STD,VZ,USD,2019Q4,2019Q4,291727.0000,A
002136,2020-03-31,2020,1,INDL,C,D,STD,VZ,USD,2020Q1,2020Q1,294500.0000,A
002136,2020-06-30,2020,2,INDL,C,D,STD,VZ,USD,2020Q2,2020Q2,293259.0000,A
002136,2020-09-30,2020,3,INDL,C,D,STD,VZ,USD,2020Q3,2020Q3,296994.0000,A
002136,2020-12-31,2020,4,INDL,C,D,STD,VZ,USD,2020Q4,2020Q4,316481.0000,A
002136,2021-03-31,2021,1,INDL,C,D,STD,VZ,USD,2021Q1,2021Q1,345573.0000,A
002136,2021-06-30,2021,2,INDL,C,D,STD,VZ,USD,2021Q2,2021Q2,349190.0000,A
002136,2021-09-30,2021,3,INDL,C,D,STD,VZ,USD,2021Q3,2021Q3,353457.0000,A
002136,2021-12-31,2021,4,INDL,C,D,STD,VZ,USD,2021Q4,2021Q4,366596.0000,A
002136,2022-03-31,2022,1,INDL,C,D,STD,VZ,USD,2022Q1,2022Q1,365716.0000,A
002136,2022-06-30,2022,2,INDL,C,D,STD,VZ,USD,2022Q2,2022Q2,370147.0000,A
002136,2022-09-30,2022,3,INDL,C,D,STD,VZ,USD,2022Q3,2022Q3,375090.0000,A
002136,2022-12-31,2022,4,INDL,C,D,STD,VZ,USD,2022Q4,2022Q4,379680.0000,A
002136,2023-03-31,2023,1,INDL,C,D,STD,VZ,USD,2023Q1,2023Q1,377716.0000,A
002136,2023-06-30,2023,2,INDL,C,D,STD,VZ,USD,2023Q2,2023Q2,379955.0000,A
002136,2023-09-30,2023,3,INDL,C,D,STD,VZ,USD,2023Q3,2023Q3,384830.0000,A
002154,2010-03-31,2010,1,INDL,C,D,STD,BMS,USD,2010Q1,2010Q1,4344.0200,I
002154,2010-06-30,2010,2,INDL,C,D,STD,BMS,USD,2010Q2,2010Q2,4326.5840,I
002154,2010-09-30,2010,3,INDL,C,D,STD,BMS,USD,2010Q3,2010Q3,4326.9430,I
002154,2010-12-31,2010,4,INDL,C,D,STD,BMS,USD,2010Q4,2010Q4,4285.8310,I
002154,2011-03-31,2011,1,INDL,C,D,STD,BMS,USD,2011Q1,2011Q1,4410.0830,I
002154,2011-06-30,2011,2,INDL,C,D,STD,BMS,USD,2011Q2,2011Q2,4503.2900,I
002154,2011-09-30,2011,3,INDL,C,D,STD,BMS,USD,2011Q3,2011Q3,4344.2200,I
002154,2011-12-31,2011,4,INDL,C,D,STD,BMS,USD,2011Q4,2011Q4,4320.4440,I
002154,2012-03-31,2012,1,INDL,C,D,STD,BMS,USD,2012Q1,2012Q1,4391.1170,I
002154,2012-06-30,2012,2,INDL,C,D,STD,BMS,USD,2012Q2,2012Q2,4295.3000,I
002154,2012-09-30,2012,3,INDL,C,D,STD,BMS,USD,2012Q3,2012Q3,4276.9000,I
002154,2012-12-31,2012,4,INDL,C,D,STD,BMS,USD,2012Q4,2012Q4,4185.7000,I
002154,2013-03-31,2013,1,INDL,C,D,STD,BMS,USD,2013Q1,2013Q1,4305.4000,I
002154,2013-06-30,2013,2,INDL,C,D,STD,BMS,USD,2013Q2,2013Q2,4145.5000,I
002154,2013-09-30,2013,3,INDL,C,D,STD,BMS,USD,2013Q3,2013Q3,4195.4000,I
002154,2013-12-31,2013,4,INDL,C,D,STD,BMS,USD,2013Q4,2013Q4,4110.2000,I
002154,2014-03-31,2014,1,INDL,C,D,STD,BMS,USD,2014Q1,2014Q1,4148.2000,I
002154,2014-06-30,2014,2,INDL,C,D,STD,BMS,USD,2014Q2,2014Q2,4153.0000,I
002154,2014-09-30,2014,3,INDL,C,D,STD,BMS,USD,2014Q3,2014Q3,4020.8000,I
002154,2014-12-31,2014,4,INDL,C,D,STD,BMS,USD,2014Q4,2014Q4,3615.1000,I
002154,2015-03-31,2015,1,INDL,C,D,STD,BMS,USD,2015Q1,2015Q1,3570.7000,I
002154,2015-06-30,2015,2,INDL,C,D,STD,BMS,USD,2015Q2,2015Q2,3573.8000,I
002154,2015-09-30,2015,3,INDL,C,D,STD,BMS,USD,2015Q3,2015Q3,3447.9000,I
002154,2015-12-31,2015,4,INDL,C,D,STD,BMS,USD,2015Q4,2015Q4,3489.8000,I
002154,2016-03-31,2016,1,INDL,C,D,STD,BMS,USD,2016Q1,2016Q1,3573.1000,I
002154,2016-06-30,2016,2,INDL,C,D,STD,BMS,USD,2016Q2,2016Q2,3767.3000,I
002154,2016-09-30,2016,3,INDL,C,D,STD,BMS,USD,2016Q3,2016Q3,3753.1000,I
002154,2016-12-31,2016,4,INDL,C,D,STD,BMS,USD,2016Q4,2016Q4,3715.7000,I
002154,2017-03-31,2017,1,INDL,C,D,STD,BMS,USD,2017Q1,2017Q1,3778.8000,I
002154,2017-06-30,2017,2,INDL,C,D,STD,BMS,USD,2017Q2,2017Q2,3830.3000,I
002154,2017-09-30,2017,3,INDL,C,D,STD,BMS,USD,2017Q3,2017Q3,3876.7000,I
002154,2017-12-31,2017,4,INDL,C,D,STD,BMS,USD,2017Q4,2017Q4,3699.9000,I
002154,2018-03-31,2018,1,INDL,C,D,STD,BMS,USD,2018Q1,2018Q1,3753.8000,I
002154,2018-06-30,2018,2,INDL,C,D,STD,BMS,USD,2018Q2,2018Q2,3624.4000,I
002154,2018-09-30,2018,3,INDL,C,D,STD,BMS,USD,2018Q3,2018Q3,3604.4000,I
002154,2018-12-31,2018,4,INDL,C,D,STD,BMS,USD,2018Q4,2018Q4,3571.0000,I
002154,2019-03-31,2019,1,INDL,C,D,STD,BMS,USD,2019Q1,2019Q1,3647.8000,I
002184,2010-02-28,2009,4,INDL,C,D,STD,BBY,USD,2010Q1,2009Q4,18302.0000,A
002184,2010-05-31,2010,1,INDL,C,D,STD,BBY,USD,2010Q2,2010Q1,17956.0000,A
002184,2010-08-31,2010,2,INDL,C,D,STD,BBY,USD,2010Q3,2010Q2,17362.0000,A
002184,2010-11-30,2010,3,INDL,C,D,STD,BBY,USD,2010Q4,2010Q3,22352.0000,A
002184,2011-02-28,2010,4,INDL,C,D,STD,BBY,USD,2011Q1,2010Q4,17849.0000,A
002184,2011-05-31,2011,1,INDL,C,D,STD,BBY,USD,2011Q2,2011Q1,18673.0000,A
002184,2011-08-31,2011,2,INDL,C,D,STD,BBY,USD,2011Q3,2011Q2,18829.0000,A
002184,2011-11-30,2011,3,INDL,C,D,STD,BBY,USD,2011Q4,2011Q3,22748.0000,A
002184,2012-02-29,2011,4,INDL,C,D,STD,BBY,USD,,2011Q4,16005.0000,A
002184,2012-04-30,2012,1,INDL,C,D,STD,BBY,USD,2012Q1,2012Q1,16011.0000,A
002184,2012-07-31,2012,2,INDL,C,D,STD,BBY,USD,2012Q2,2012Q2,15849.0000,A
002184,2012-10-31,2012,3,INDL,C,D,STD,BBY,USD,2012Q3,2012Q3,17556.0000,A
002184,2013-01-31,2012,4,INDL,C,D,STD,BBY,USD,2012Q4,2012Q4,16787.0000,A
002184,2013-04-30,2013,1,INDL,C,D,STD,BBY,USD,2013Q1,2013Q1,14331.0000,A
002184,2013-07-31,2013,2,INDL,C,D,STD,BBY,USD,2013Q2,2013Q2,13284.0000,A
002184,2013-10-31,2013,3,INDL,C,D,STD,BBY,USD,2013Q3,2013Q3,15068.0000,A
002184,2014-01-31,2013,4,INDL,C,D,STD,BBY,USD,2013Q4,2013Q4,14013.0000,A
002184,2014-04-30,2014,1,INDL,C,D,STD,BBY,USD,2014Q1,2014Q1,13911.0000,A
002184,2014-07-31,2014,2,INDL,C,D,STD,BBY,USD,2014Q2,2014Q2,14349.0000,A
002184,2014-10-31,2014,3,INDL,C,D,STD,BBY,USD,2014Q3,2014Q3,15762.0000,A
002184,2015-01-31,2014,4,INDL,C,D,STD,BBY,USD,2014Q4,2014Q4,15256.0000,A
002184,2015-04-30,2015,1,INDL,C,D,STD,BBY,USD,2015Q1,2015Q1,13719.0000,A
002184,2015-07-31,2015,2,INDL,C,D,STD,BBY,USD,2015Q2,2015Q2,13566.0000,A
002184,2015-10-31,2015,3,INDL,C,D,STD,BBY,USD,2015Q3,2015Q3,15175.0000,A
002184,2016-01-31,2015,4,INDL,C,D,STD,BBY,USD,2015Q4,2015Q4,13519.0000,A
002184,2016-04-30,2016,1,INDL,C,D,STD,BBY,USD,2016Q1,2016Q1,12901.0000,A
002184,2016-07-31,2016,2,INDL,C,D,STD,BBY,USD,2016Q2,2016Q2,13254.0000,A
002184,2016-10-31,2016,3,INDL,C,D,STD,BBY,USD,2016Q3,2016Q3,14542.0000,A
002184,2017-01-31,2016,4,INDL,C,D,STD,BBY,USD,2016Q4,2016Q4,13856.0000,A
002184,2017-04-30,2017,1,INDL,C,D,STD,BBY,USD,2017Q1,2017Q1,12955.0000,A
002184,2017-07-31,2017,2,INDL,C,D,STD,BBY,USD,2017Q2,2017Q2,13444.0000,A
002184,2017-10-31,2017,3,INDL,C,D,STD,BBY,USD,2017Q3,2017Q3,14785.0000,A
002184,2018-01-31,2017,4,INDL,C,D,STD,BBY,USD,2017Q4,2017Q4,13049.0000,A
002184,2018-04-30,2018,1,INDL,C,D,STD,BBY,USD,2018Q1,2018Q1,12082.0000,A
002184,2018-07-31,2018,2,INDL,C,D,STD,BBY,USD,2018Q2,2018Q2,11993.0000,A
002184,2018-10-31,2018,3,INDL,C,D,STD,BBY,USD,2018Q3,2018Q3,15000.0000,A
002184,2019-01-31,2018,4,INDL,C,D,STD,BBY,USD,2018Q4,2018Q4,12901.0000,A
002184,2019-04-30,2019,1,INDL,C,D,STD,BBY,USD,2019Q1,2019Q1,14550.0000,A
002184,2019-07-31,2019,2,INDL,C,D,STD,BBY,USD,2019Q2,2019Q2,14978.0000,A
002184,2019-10-31,2019,3,INDL,C,D,STD,BBY,USD,2019Q3,2019Q3,16926.0000,A
002184,2020-01-31,2019,4,INDL,C,D,STD,BBY,USD,2019Q4,2019Q4,15591.0000,A
002184,2020-04-30,2020,1,INDL,C,D,STD,BBY,USD,2020Q1,2020Q1,15605.0000,A
002184,2020-07-31,2020,2,INDL,C,D,STD,BBY,USD,2020Q2,2020Q2,17412.0000,A
002184,2020-10-31,2020,3,INDL,C,D,STD,BBY,USD,2020Q3,2020Q3,21202.0000,A
002184,2021-01-31,2020,4,INDL,C,D,STD,BBY,USD,2020Q4,2020Q4,19067.0000,A
002184,2021-04-30,2021,1,INDL,C,D,STD,BBY,USD,2021Q1,2021Q1,17705.0000,A
002184,2021-07-31,2021,2,INDL,C,D,STD,BBY,USD,2021Q2,2021Q2,18579.0000,A
002184,2021-10-31,2021,3,INDL,C,D,STD,BBY,USD,2021Q3,2021Q3,20102.0000,A
002184,2022-01-31,2021,4,INDL,C,D,STD,BBY,USD,2021Q4,2021Q4,17504.0000,A
002184,2022-04-30,2022,1,INDL,C,D,STD,BBY,USD,2022Q1,2022Q1,15251.0000,A
002184,2022-07-31,2022,2,INDL,C,D,STD,BBY,USD,2022Q2,2022Q2,15419.0000,A
002184,2022-10-31,2022,3,INDL,C,D,STD,BBY,USD,2022Q3,2022Q3,17021.0000,A
002184,2023-01-31,2022,4,INDL,C,D,STD,BBY,USD,2022Q4,2022Q4,15803.0000,A
002184,2023-04-30,2023,1,INDL,C,D,STD,BBY,USD,2023Q1,2023Q1,14688.0000,A
002184,2023-07-31,2023,2,INDL,C,D,STD,BBY,USD,2023Q2,2023Q2,15318.0000,A
002184,2023-10-31,2023,3,INDL,C,D,STD,BBY,USD,2023Q3,2023Q3,16882.0000,A
002220,2010-03-31,2010,1,INDL,C,D,STD,BIO,USD,2010Q1,2010Q1,2546.8720,A
002220,2010-06-30,2010,2,INDL,C,D,STD,BIO,USD,2010Q2,2010Q2,2527.1240,A
002220,2010-09-30,2010,3,INDL,C,D,STD,BIO,USD,2010Q3,2010Q3,2682.2040,A
002220,2010-12-31,2010,4,INDL,C,D,STD,BIO,USD,2010Q4,2010Q4,3062.7640,A
002220,2011-03-31,2011,1,INDL,C,D,STD,BIO,USD,2011Q1,2011Q1,2908.7730,A
002220,2011-06-30,2011,2,INDL,C,D,STD,BIO,USD,2011Q2,2011Q2,3044.2450,A
002220,2011-09-30,2011,3,INDL,C,D,STD,BIO,USD,2011Q3,2011Q3,2969.7950,A
002220,2011-12-31,2011,4,INDL,C,D,STD,BIO,USD,2011Q4,2011Q4,3096.8030,A
002220,2012-03-31,2012,1,INDL,C,D,STD,BIO,USD,2012Q1,2012Q1,3187.8740,A
002220,2012-06-30,2012,2,INDL,C,D,STD,BIO,USD,2012Q2,2012Q2,3168.8950,A
002220,2012-09-30,2012,3,INDL,C,D,STD,BIO,USD,2012Q3,2012Q3,3303.0160,A
002220,2012-12-31,2012,4,INDL,C,D,STD,BIO,USD,2012Q4,2012Q4,3436.7530,A
002220,2013-03-31,2013,1,INDL,C,D,STD,BIO,USD,2013Q1,2013Q1,3456.8030,A
002220,2013-06-30,2013,2,INDL,C,D,STD,BIO,USD,2013Q2,2013Q2,3482.8210,A
002220,2013-09-30,2013,3,INDL,C,D,STD,BIO,USD,2013Q3,2013Q3,3280.4080,A
002220,2013-12-31,2013,4,INDL,C,D,STD,BIO,USD,2013Q4,2013Q4,3388.7900,A
002220,2014-03-31,2014,1,INDL,C,D,STD,BIO,USD,2014Q1,2014Q1,3441.3780,A
002220,2014-06-30,2014,2,INDL,C,D,STD,BIO,USD,2014Q2,2014Q2,3467.7510,A
002220,2014-09-30,2014,3,INDL,C,D,STD,BIO,USD,2014Q3,2014Q3,3386.0240,A
002220,2014-12-31,2014,4,INDL,C,D,STD,BIO,USD,2014Q4,2014Q4,3341.2780,A
002220,2015-03-31,2015,1,INDL,C,D,STD,BIO,USD,2015Q1,2015Q1,3326.1960,A
002220,2015-06-30,2015,2,INDL,C,D,STD,BIO,USD,2015Q2,2015Q2,3525.3430,A
002220,2015-09-30,2015,3,INDL,C,D,STD,BIO,USD,2015Q3,2015Q3,3666.3960,A
002220,2015-12-31,2015,4,INDL,C,D,STD,BIO,USD,2015Q4,2015Q4,3711.5420,A
002220,2016-03-31,2016,1,INDL,C,D,STD,BIO,USD,2016Q1,2016Q1,3753.4130,A
002220,2016-06-30,2016,2,INDL,C,D,STD,BIO,USD,2016Q2,2016Q2,3874.6350,A
002220,2016-09-30,2016,3,INDL,C,D,STD,BIO,USD,2016Q3,2016Q3,4019.7260,A
002220,2016-12-31,2016,4,INDL,C,D,STD,BIO,USD,2016Q4,2016Q4,3850.5040,A
002220,2017-03-31,2017,1,INDL,C,D,STD,BIO,USD,2017Q1,2017Q1,3952.7690,A
002220,2017-06-30,2017,2,INDL,C,D,STD,BIO,USD,2017Q2,2017Q2,4143.4590,A
002220,2017-09-30,2017,3,INDL,C,D,STD,BIO,USD,2017Q3,2017Q3,4185.7280,A
002220,2017-12-31,2017,4,INDL,C,D,STD,BIO,USD,2017Q4,2017Q4,4273.0120,A
002220,2018-03-31,2018,1,INDL,C,D,STD,BIO,USD,2018Q1,2018Q1,6214.9120,A
002220,2018-06-30,2018,2,INDL,C,D,STD,BIO,USD,2018Q2,2018Q2,6386.2230,A
002220,2018-09-30,2018,3,INDL,C,D,STD,BIO,USD,2018Q3,2018Q3,6718.6620,A
002220,2018-12-31,2018,4,INDL,C,D,STD,BIO,USD,2018Q4,2018Q4,5611.0680,A
002220,2019-03-31,2019,1,INDL,C,D,STD,BIO,USD,2019Q1,2019Q1,6862.9140,A
002220,2019-06-30,2019,2,INDL,C,D,STD,BIO,USD,2019Q2,2019Q2,7646.9450,A
002220,2019-09-30,2019,3,INDL,C,D,STD,BIO,USD,2019Q3,2019Q3,7177.1160,A
002220,2019-12-31,2019,4,INDL,C,D,STD,BIO,USD,2019Q4,2019Q4,8008.8590,A
002220,2020-03-31,2020,1,INDL,C,D,STD,BIO,USD,2020Q1,2020Q1,8684.3590,A
002220,2020-06-30,2020,2,INDL,C,D,STD,BIO,USD,2020Q2,2020Q2,10097.3070,A
002220,2020-09-30,2020,3,INDL,C,D,STD,BIO,USD,2020Q3,2020Q3,12020.9310,A
002220,2020-12-31,2020,4,INDL,C,D,STD,BIO,USD,2020Q4,2020Q4,12972.6180,A
002220,2021-03-31,2021,1,INDL,C,D,STD,BIO,USD,2021Q1,2021Q1,13933.1600,A
002220,2021-06-30,2021,2,INDL,C,D,STD,BIO,USD,2021Q2,2021Q2,15117.5560,A
002220,2021-09-30,2021,3,INDL,C,D,STD,BIO,USD,2021Q3,2021Q3,19953.3800,A
002220,2021-12-31,2021,4,INDL,C,D,STD,BIO,USD,2021Q4,2021Q4,17775.7950,A
002220,2022-03-31,2022,1,INDL,C,D,STD,BIO,USD,2022Q1,2022Q1,14373.6980,A
002220,2022-06-30,2022,2,INDL,C,D,STD,BIO,USD,2022Q2,2022Q2,12682.1260,A
002220,2022-09-30,2022,3,INDL,C,D,STD,BIO,USD,2022Q3,2022Q3,12058.4620,A
